Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Battery Voltage,
2/18/20 10:39,0.0353904,,2/18/20 10:39,0.0141466,,2/18/20 10:39,0.0022735,,2/18/20 10:39,0.347693,,2/18/20 10:39,0.0299352,,2/18/20 10:39,0.0117001,,2/18/20 10:39,0.0018169,,2/18/20 10:39,0.376084,,2/18/20 10:39,0.0043672,,2/18/20 10:40,65.85980835,,2/18/20 10:39,0.0041355,,2/18/20 10:40,65.85980835,,2/18/20 10:40,3.192673922
2/18/20 10:49,0.0378389,,2/18/20 10:49,0.0146232,,2/18/20 10:49,0.0033522,,2/18/20 10:49,0.3671432,,2/18/20 10:49,0.0307134,,2/18/20 10:49,0.0124105,,2/18/20 10:49,0.0019321,,2/18/20 10:49,0.3512554,,2/18/20 10:49,0.0038933,,2/18/20 10:50,65.41752625,,2/18/20 10:49,0.0037189,,2/18/20 10:50,65.41752625,,2/18/20 10:50,3.193162441
2/18/20 10:59,0.0306705,,2/18/20 10:59,0.0157531,,2/18/20 10:59,0.003323,,2/18/20 10:59,0.3639841,,2/18/20 10:59,0.0351039,,2/18/20 10:59,0.015149,,2/18/20 10:59,0.0018892,,2/18/20 10:59,0.3601453,,2/18/20 10:59,0.0048002,,2/18/20 11:00,65.99586029,,2/18/20 10:59,0.0047049,,2/18/20 11:00,65.99586029,,2/18/20 11:00,3.192771673
2/18/20 11:09,0.0418246,,2/18/20 11:09,0.0138118,,2/18/20 11:09,0.0038519,,2/18/20 11:09,0.3736236,,2/18/20 11:09,0.0306764,,2/18/20 11:09,0.0178263,,2/18/20 11:09,0.0030388,,2/18/20 11:09,0.3637795,,2/18/20 11:09,0.004835,,2/18/20 11:10,65.75773163,,2/18/20 11:09,0.0048708,,2/18/20 11:10,65.75773163,,2/18/20 11:10,3.192771673
2/18/20 11:19,0.0306536,,2/18/20 11:19,0.0158529,,2/18/20 11:19,0.002073,,2/18/20 11:19,0.3516185,,2/18/20 11:19,0.0324109,,2/18/20 11:19,0.0131385,,2/18/20 11:19,0.0023946,,2/18/20 11:19,0.3654446,,2/18/20 11:19,0.0043529,,2/18/20 11:19,65.68970566,,2/18/20 11:19,0.0041755,,2/18/20 11:19,65.68970566,,2/18/20 11:19,3.192380905
2/18/20 11:28,0.0339208,,2/18/20 11:28,0.0158914,,2/18/20 11:28,0.0027362,,2/18/20 11:28,0.3735725,,2/18/20 11:28,0.0273543,,2/18/20 11:28,0.0139043,,2/18/20 11:28,0.0028912,,2/18/20 11:28,0.3483074,,2/18/20 11:28,0.0045084,,2/18/20 11:29,65.68970566,,2/18/20 11:28,0.0050469,,2/18/20 11:29,65.68970566,,2/18/20 11:29,3.192283392
2/18/20 11:38,0.0385996,,2/18/20 11:38,0.0152535,,2/18/20 11:38,0.0020768,,2/18/20 11:38,0.3583093,,2/18/20 11:38,0.0334403,,2/18/20 11:38,0.0137874,,2/18/20 11:38,0.0034973,,2/18/20 11:38,0.3514126,,2/18/20 11:38,0.0043058,,2/18/20 11:40,65.75773163,,2/18/20 11:38,0.0047017,,2/18/20 11:40,65.75773163,,2/18/20 11:40,3.192673922
2/18/20 11:49,0.0308757,,2/18/20 11:49,0.0129201,,2/18/20 11:49,0.0028261,,2/18/20 11:49,0.3645582,,2/18/20 11:49,0.0344181,,2/18/20 11:49,0.0147702,,2/18/20 11:49,0.0040078,,2/18/20 11:49,0.3495766,,2/18/20 11:49,0.0042211,,2/18/20 11:50,65.85980835,,2/18/20 11:49,0.0046339,,2/18/20 11:50,65.85980835,,2/18/20 11:50,3.192283392
2/18/20 11:59,0.0326364,,2/18/20 11:59,0.0133747,,2/18/20 11:59,0.0054264,,2/18/20 11:59,0.3551653,,2/18/20 11:59,0.0318021,,2/18/20 11:59,0.0147043,,2/18/20 11:59,0.0047796,,2/18/20 11:59,0.3855597,,2/18/20 11:59,0.0050553,,2/18/20 12:00,65.8257576,,2/18/20 11:59,0.0041431,,2/18/20 12:00,65.8257576,,2/18/20 12:00,3.192087889
2/18/20 12:09,0.0369386,,2/18/20 12:09,0.0113664,,2/18/20 12:09,0.0033638,,2/18/20 12:09,0.3563465,,2/18/20 12:09,0.0292842,,2/18/20 12:09,0.0131094,,2/18/20 12:09,0.0041265,,2/18/20 12:09,0.3557763,,2/18/20 12:09,0.0052417,,2/18/20 12:09,65.99586029,,2/18/20 12:09,0.0045499,,2/18/20 12:09,65.99586029,,2/18/20 12:09,3.191501856
2/18/20 12:19,0.03507,,2/18/20 12:19,0.0142646,,2/18/20 12:19,0.0051227,,2/18/20 12:19,0.3617719,,2/18/20 12:19,0.0302757,,2/18/20 12:19,0.0110255,,2/18/20 12:19,0.0043549,,2/18/20 12:19,0.3718314,,2/18/20 12:19,0.0042307,,2/18/20 12:19,65.96184731,,2/18/20 12:19,0.0045159,,2/18/20 12:19,65.96184731,,2/18/20 12:19,3.191404104
2/18/20 12:29,0.0318124,,2/18/20 12:29,0.0127809,,2/18/20 12:29,0.0036393,,2/18/20 12:29,0.3579636,,2/18/20 12:29,0.0267397,,2/18/20 12:29,0.0170646,,2/18/20 12:29,0.0042695,,2/18/20 12:29,0.3583472,,2/18/20 12:29,0.0047635,,2/18/20 12:29,65.68970566,,2/18/20 12:29,0.004655,,2/18/20 12:29,65.68970566,,2/18/20 12:29,3.191306591
2/18/20 12:38,0.0387974,,2/18/20 12:38,0.0155104,,2/18/20 12:38,0.0029332,,2/18/20 12:38,0.361814,,2/18/20 12:38,0.0326828,,2/18/20 12:38,0.0122588,,2/18/20 12:38,0.0057204,,2/18/20 12:38,0.3623069,,2/18/20 12:38,0.0041633,,2/18/20 12:39,65.79174461,,2/18/20 12:38,0.0049524,,2/18/20 12:39,65.79174461,,2/18/20 12:39,3.190818071
2/18/20 12:49,0.0323051,,2/18/20 12:49,0.0105184,,2/18/20 12:49,0.0039,,2/18/20 12:49,0.3797613,,2/18/20 12:49,0.0310295,,2/18/20 12:49,0.0125648,,2/18/20 12:49,0.0031057,,2/18/20 12:49,0.3677417,,2/18/20 12:49,0.0041513,,2/18/20 12:50,65.85980835,,2/18/20 12:49,0.0037827,,2/18/20 12:50,65.85980835,,2/18/20 12:50,3.191111088
2/18/20 12:59,0.0328229,,2/18/20 12:59,0.0154592,,2/18/20 12:59,0.0026683,,2/18/20 12:59,0.3791271,,2/18/20 12:59,0.0325598,,2/18/20 12:59,0.0124417,,2/18/20 12:59,0.0034369,,2/18/20 12:59,0.3671586,,2/18/20 12:59,0.0045397,,2/18/20 13:00,65.75773163,,2/18/20 12:59,0.0052561,,2/18/20 13:00,65.75773163,,2/18/20 13:00,3.190818071
2/18/20 13:09,0.0368517,,2/18/20 13:09,0.0162396,,2/18/20 13:09,0.0030008,,2/18/20 13:09,0.3518168,,2/18/20 13:09,0.0372494,,2/18/20 13:09,0.0163464,,2/18/20 13:09,0.0043853,,2/18/20 13:09,0.3641076,,2/18/20 13:09,0.0041147,,2/18/20 13:09,65.92783432,,2/18/20 13:09,0.0057753,,2/18/20 13:09,65.92783432,,2/18/20 13:09,3.190622568
2/18/20 13:19,0.0304604,,2/18/20 13:19,0.0138539,,2/18/20 13:19,0.0026161,,2/18/20 13:19,0.3486007,,2/18/20 13:19,0.035575,,2/18/20 13:19,0.0127695,,2/18/20 13:19,0.0041448,,2/18/20 13:19,0.3641429,,2/18/20 13:19,0.004342,,2/18/20 13:20,66.06392746,,2/18/20 13:19,0.0048447,,2/18/20 13:20,66.06392746,,2/18/20 13:20,3.190232038
2/18/20 13:29,0.0346347,,2/18/20 13:29,0.0158162,,2/18/20 13:29,0.002667,,2/18/20 13:29,0.3649189,,2/18/20 13:29,0.0305339,,2/18/20 13:29,0.0145006,,2/18/20 13:29,0.0053273,,2/18/20 13:29,0.364905,,2/18/20 13:29,0.0037875,,2/18/20 13:29,65.51960297,,2/18/20 13:29,0.005225,,2/18/20 13:29,65.51960297,,2/18/20 13:29,3.190525055
2/18/20 13:39,0.0348643,,2/18/20 13:39,0.0119048,,2/18/20 13:39,0.0055998,,2/18/20 13:39,0.3706719,,2/18/20 13:39,0.0297513,,2/18/20 13:39,0.0132456,,2/18/20 13:39,0.0034271,,2/18/20 13:39,0.3770033,,2/18/20 13:39,0.004592,,2/18/20 13:39,65.92783432,,2/18/20 13:39,0.0037286,,2/18/20 13:39,65.92783432,,2/18/20 13:39,3.191013575
2/18/20 13:49,0.0341235,,2/18/20 13:49,0.0166632,,2/18/20 13:49,0.0026666,,2/18/20 13:49,0.3742938,,2/18/20 13:49,0.0298584,,2/18/20 13:49,0.0149487,,2/18/20 13:49,0.0036284,,2/18/20 13:49,0.3744241,,2/18/20 13:49,0.0042113,,2/18/20 13:49,66.13195,,2/18/20 13:49,0.0049516,,2/18/20 13:49,66.13195,,2/18/20 13:49,3.190232038
2/18/20 13:59,0.0351585,,2/18/20 13:59,0.0146209,,2/18/20 13:59,0.0025089,,2/18/20 13:59,0.3609663,,2/18/20 13:59,0.028791,,2/18/20 13:59,0.0153745,,2/18/20 13:59,0.0041566,,2/18/20 13:59,0.3677064,,2/18/20 13:59,0.0041626,,2/18/20 13:59,65.96184731,,2/18/20 13:59,0.0050095,,2/18/20 13:59,65.96184731,,2/18/20 13:59,3.190036774
2/18/20 14:09,0.0328922,,2/18/20 14:09,0.0146359,,2/18/20 14:10,0.0024933,,2/18/20 14:10,0.3793976,,2/18/20 14:10,0.0280439,,2/18/20 14:10,0.012776,,2/18/20 14:09,0.0042389,,2/18/20 14:09,0.3682218,,2/18/20 14:10,0.0039712,,2/18/20 14:10,66.13195,,2/18/20 14:09,0.0051836,,2/18/20 14:10,66.13195,,2/18/20 14:10,3.190036774
2/18/20 14:19,0.0313185,,2/18/20 14:19,0.0129264,,2/18/20 14:19,0.003497,,2/18/20 14:19,0.3647205,,2/18/20 14:19,0.0350277,,2/18/20 14:19,0.0136188,,2/18/20 14:19,0.0027679,,2/18/20 14:19,0.3641022,,2/18/20 14:19,0.0038156,,2/18/20 14:20,65.89382477,,2/18/20 14:19,0.0042223,,2/18/20 14:20,65.89382477,,2/18/20 14:20,3.19072032
2/18/20 14:29,0.0315856,,2/18/20 14:29,0.013189,,2/18/20 14:29,0.00373,,2/18/20 14:29,0.3552915,,2/18/20 14:29,0.0333833,,2/18/20 14:29,0.0139424,,2/18/20 14:29,0.0042098,,2/18/20 14:29,0.3552638,,2/18/20 14:29,0.0048335,,2/18/20 14:30,65.68970566,,2/18/20 14:29,0.0042736,,2/18/20 14:30,65.68970566,,2/18/20 14:30,3.190525055
2/18/20 14:39,0.0295455,,2/18/20 14:39,0.0139332,,2/18/20 14:39,0.0026002,,2/18/20 14:39,0.3688053,,2/18/20 14:39,0.0285308,,2/18/20 14:39,0.0134674,,2/18/20 14:39,0.0043511,,2/18/20 14:39,0.3693689,,2/18/20 14:39,0.0044281,,2/18/20 14:40,66.23403015,,2/18/20 14:39,0.0045427,,2/18/20 14:40,66.23403015,,2/18/20 14:40,3.18984127
2/18/20 14:49,0.0328417,,2/18/20 14:49,0.0150162,,2/18/20 14:49,0.0030313,,2/18/20 14:49,0.3529831,,2/18/20 14:49,0.0273607,,2/18/20 14:49,0.0127152,,2/18/20 14:49,0.0052197,,2/18/20 14:49,0.3739469,,2/18/20 14:49,0.0049696,,2/18/20 14:50,65.96184731,,2/18/20 14:49,0.0052039,,2/18/20 14:50,65.96184731,,2/18/20 14:50,3.189157486
2/18/20 14:59,0.0340914,,2/18/20 14:59,0.0120011,,2/18/20 14:59,0.0037936,,2/18/20 14:59,0.3628059,,2/18/20 14:59,0.0296754,,2/18/20 14:59,0.0147032,,2/18/20 14:59,0.0022201,,2/18/20 14:59,0.3602864,,2/18/20 14:59,0.0044366,,2/18/20 15:00,65.99586029,,2/18/20 14:59,0.0040381,,2/18/20 15:00,65.99586029,,2/18/20 15:00,3.189548254
2/18/20 15:10,0.0380188,,2/18/20 15:10,0.0112312,,2/18/20 15:10,0.0038274,,2/18/20 15:10,0.3552374,,2/18/20 15:10,0.0317201,,2/18/20 15:10,0.0116372,,2/18/20 15:10,0.0026127,,2/18/20 15:10,0.3803797,,2/18/20 15:10,0.0045705,,2/18/20 15:10,66.4381424,,2/18/20 15:10,0.0037867,,2/18/20 15:10,66.4381424,,2/18/20 15:10,3.189743519
2/18/20 15:19,0.0351676,,2/18/20 15:19,0.014706,,2/18/20 15:19,0.0026301,,2/18/20 15:19,0.3685559,,2/18/20 15:19,0.0278473,,2/18/20 15:19,0.019636,,2/18/20 15:19,0.0032943,,2/18/20 15:19,0.3594863,,2/18/20 15:19,0.0048397,,2/18/20 15:20,65.89382477,,2/18/20 15:19,0.0041798,,2/18/20 15:20,65.89382477,,2/18/20 15:20,3.189938784
2/18/20 15:29,0.034435,,2/18/20 15:29,0.0157993,,2/18/20 15:29,0.0050568,,2/18/20 15:29,0.3573023,,2/18/20 15:29,0.0329881,,2/18/20 15:29,0.0142342,,2/18/20 15:29,0.0047029,,2/18/20 15:29,0.3574307,,2/18/20 15:29,0.0047868,,2/18/20 15:30,65.99586029,,2/18/20 15:29,0.0050505,,2/18/20 15:30,65.99586029,,2/18/20 15:30,3.189743519
2/18/20 15:39,0.0407603,,2/18/20 15:39,0.0125555,,2/18/20 15:39,0.0039719,,2/18/20 15:39,0.3572933,,2/18/20 15:39,0.0280341,,2/18/20 15:39,0.0143212,,2/18/20 15:39,0.0034978,,2/18/20 15:39,0.3691981,,2/18/20 15:39,0.0048367,,2/18/20 15:40,66.16596298,,2/18/20 15:39,0.0049356,,2/18/20 15:40,66.16596298,,2/18/20 15:40,3.189645767
2/18/20 15:49,0.0314211,,2/18/20 15:49,0.0127195,,2/18/20 15:49,0.0046267,,2/18/20 15:49,0.3472902,,2/18/20 15:49,0.0309098,,2/18/20 15:49,0.0134794,,2/18/20 15:49,0.0024912,,2/18/20 15:49,0.3748554,,2/18/20 15:49,0.0048782,,2/18/20 15:50,66.16596298,,2/18/20 15:49,0.0051101,,2/18/20 15:50,66.16596298,,2/18/20 15:50,3.189157486
2/18/20 15:59,0.0315978,,2/18/20 15:59,0.0135261,,2/18/20 15:59,0.0032176,,2/18/20 15:59,0.3672724,,2/18/20 15:59,0.0329122,,2/18/20 15:59,0.01077,,2/18/20 15:59,0.0034098,,2/18/20 15:59,0.3585778,,2/18/20 15:59,0.0038444,,2/18/20 16:00,66.60824509,,2/18/20 15:59,0.0046833,,2/18/20 16:00,66.60824509,,2/18/20 16:00,3.189255238
2/18/20 16:09,0.0309514,,2/18/20 16:09,0.0124359,,2/18/20 16:09,0.003855,,2/18/20 16:09,0.3604824,,2/18/20 16:09,0.0320924,,2/18/20 16:09,0.0116896,,2/18/20 16:09,0.0030954,,2/18/20 16:09,0.355185,,2/18/20 16:09,0.0039873,,2/18/20 16:09,66.20001717,,2/18/20 16:09,0.0042441,,2/18/20 16:09,66.20001717,,2/18/20 16:09,3.189548254
2/18/20 16:20,0.0367966,,2/18/20 16:20,0.0164653,,2/18/20 16:20,0.0056142,,2/18/20 16:20,0.3649399,,2/18/20 16:20,0.0322266,,2/18/20 16:20,0.0159884,,2/18/20 16:20,0.0052483,,2/18/20 16:20,0.360403,,2/18/20 16:20,0.0049231,,2/18/20 16:20,66.50616837,,2/18/20 16:20,0.0056036,,2/18/20 16:20,66.50616837,,2/18/20 16:20,3.189255238
2/18/20 16:29,0.0330624,,2/18/20 16:29,0.0138309,,2/18/20 16:29,0.0042806,,2/18/20 16:29,0.3659469,,2/18/20 16:29,0.0292896,,2/18/20 16:29,0.014772,,2/18/20 16:29,0.0057106,,2/18/20 16:29,0.3622526,,2/18/20 16:29,0.0049282,,2/18/20 16:30,66.47215881,,2/18/20 16:29,0.0047883,,2/18/20 16:30,66.47215881,,2/18/20 16:30,3.188668966
2/18/20 16:39,0.0374579,,2/18/20 16:39,0.0155838,,2/18/20 16:39,0.0020852,,2/18/20 16:39,0.350311,,2/18/20 16:39,0.0309363,,2/18/20 16:39,0.0196283,,2/18/20 16:39,0.002324,,2/18/20 16:39,0.3621658,,2/18/20 16:39,0.0042735,,2/18/20 16:40,66.50616837,,2/18/20 16:39,0.0040019,,2/18/20 16:40,66.50616837,,2/18/20 16:40,3.188473701
2/18/20 16:49,0.035866,,2/18/20 16:49,0.0129746,,2/18/20 16:49,0.0020362,,2/18/20 16:49,0.3468153,,2/18/20 16:49,0.0279507,,2/18/20 16:49,0.0130671,,2/18/20 16:49,0.003551,,2/18/20 16:49,0.3572896,,2/18/20 16:49,0.0043528,,2/18/20 16:50,66.54022255,,2/18/20 16:49,0.0041193,,2/18/20 16:50,66.54022255,,2/18/20 16:50,3.189059973
2/18/20 16:59,0.0299107,,2/18/20 16:59,0.0174187,,2/18/20 16:59,0.0042886,,2/18/20 16:59,0.354483,,2/18/20 16:59,0.0291241,,2/18/20 16:59,0.0120903,,2/18/20 16:59,0.0034748,,2/18/20 16:59,0.3690408,,2/18/20 16:59,0.0043891,,2/18/20 17:00,66.74433823,,2/18/20 16:59,0.0049631,,2/18/20 17:00,66.74433823,,2/18/20 17:00,3.188376188
2/18/20 17:09,0.0361246,,2/18/20 17:09,0.0110478,,2/18/20 17:09,0.0031902,,2/18/20 17:09,0.3646093,,2/18/20 17:09,0.0305866,,2/18/20 17:09,0.0116392,,2/18/20 17:09,0.0028704,,2/18/20 17:09,0.3629252,,2/18/20 17:09,0.0042723,,2/18/20 17:09,66.64226151,,2/18/20 17:09,0.0037785,,2/18/20 17:09,66.64226151,,2/18/20 17:09,3.188278437
2/18/20 17:19,0.0320166,,2/18/20 17:19,0.0144316,,2/18/20 17:19,0.0028912,,2/18/20 17:19,0.3652525,,2/18/20 17:19,0.0302642,,2/18/20 17:19,0.0109952,,2/18/20 17:19,0.0047984,,2/18/20 17:19,0.3519849,,2/18/20 17:19,0.0036719,,2/18/20 17:19,66.64226151,,2/18/20 17:19,0.004491,,2/18/20 17:19,66.64226151,,2/18/20 17:19,3.188278437
2/18/20 17:30,0.0344893,,2/18/20 17:30,0.0149958,,2/18/20 17:30,0.003547,,2/18/20 17:30,0.3553606,,2/18/20 17:30,0.0282835,,2/18/20 17:30,0.012668,,2/18/20 17:30,0.0048514,,2/18/20 17:30,0.3715033,,2/18/20 17:30,0.0040455,,2/18/20 17:30,66.88043137,,2/18/20 17:30,0.0053104,,2/18/20 17:30,66.88043137,,2/18/20 17:30,3.188083172
2/18/20 17:39,0.0387118,,2/18/20 17:39,0.0165386,,2/18/20 17:39,0.0023966,,2/18/20 17:39,0.3539359,,2/18/20 17:39,0.0287173,,2/18/20 17:39,0.0131029,,2/18/20 17:39,0.003993,,2/18/20 17:39,0.3528934,,2/18/20 17:39,0.0041461,,2/18/20 17:40,67.05053406,,2/18/20 17:39,0.0049225,,2/18/20 17:40,67.05053406,,2/18/20 17:40,3.188766718
2/18/20 17:49,0.0306729,,2/18/20 17:49,0.0158374,,2/18/20 17:49,0.0031112,,2/18/20 17:49,0.364976,,2/18/20 17:49,0.0299568,,2/18/20 17:49,0.0141845,,2/18/20 17:49,0.0029549,,2/18/20 17:49,0.3714301,,2/18/20 17:49,0.0041841,,2/18/20 17:50,66.77835121,,2/18/20 17:49,0.004376,,2/18/20 17:50,66.77835121,,2/18/20 17:50,3.188278437
2/18/20 17:59,0.0323248,,2/18/20 17:59,0.0134512,,2/18/20 17:59,0.0027212,,2/18/20 17:59,0.3658357,,2/18/20 17:59,0.0292841,,2/18/20 17:59,0.0137187,,2/18/20 17:59,0.0028524,,2/18/20 17:59,0.3674596,,2/18/20 17:59,0.0045099,,,,,2/18/20 17:59,0.004152,,,,,,
2/18/20 18:09,0.0321839,,2/18/20 18:09,0.0144274,,2/18/20 18:09,0.0089357,,2/18/20 18:09,0.3374674,,2/18/20 18:09,0.0327295,,2/18/20 18:09,0.0285276,,2/18/20 18:09,0.0018624,,2/18/20 18:09,0.3540515,,2/18/20 18:09,0.0120094,,2/18/20 18:09,66.98246689,,2/18/20 18:09,0.0044195,,2/18/20 18:09,66.98246689,,2/18/20 18:09,3.187106371
2/18/20 18:19,0.0342508,,2/18/20 18:19,0.0156688,,2/18/20 18:19,0.0038297,,2/18/20 18:19,0.350861,,2/18/20 18:19,0.0312428,,2/18/20 18:19,0.013755,,2/18/20 18:19,0.0064253,,2/18/20 18:19,0.365903,,2/18/20 18:19,0.0050053,,2/18/20 18:19,66.98246689,,2/18/20 18:19,0.0054001,,2/18/20 18:19,66.98246689,,2/18/20 18:19,3.187399387
2/18/20 18:29,0.0333858,,2/18/20 18:29,0.0153732,,2/18/20 18:29,0.0030007,,2/18/20 18:29,0.3729683,,2/18/20 18:29,0.0328121,,2/18/20 18:29,0.0147047,,2/18/20 18:29,0.0039324,,2/18/20 18:29,0.3687425,,2/18/20 18:29,0.0044521,,2/18/20 18:29,66.8123642,,2/18/20 18:29,0.0044738,,2/18/20 18:29,66.8123642,,2/18/20 18:29,3.186910868
2/18/20 18:40,0.0387448,,2/18/20 18:40,0.0122226,,2/18/20 18:40,0.0053928,,2/18/20 18:40,0.3549428,,2/18/20 18:40,0.0296968,,2/18/20 18:40,0.0142005,,2/18/20 18:40,0.0032053,,2/18/20 18:40,0.3832518,,2/18/20 18:40,0.004968,,2/18/20 18:40,67.2546463,,2/18/20 18:40,0.0042604,,2/18/20 18:40,67.2546463,,2/18/20 18:40,3.186813116
2/18/20 18:49,0.0327057,,2/18/20 18:49,0.0135587,,2/18/20 18:50,0.0021886,,2/18/20 18:50,0.3556101,,2/18/20 18:50,0.0297909,,2/18/20 18:50,0.0150573,,2/18/20 18:49,0.0037771,,2/18/20 18:49,0.365743,,2/18/20 18:50,0.0045138,,2/18/20 18:50,67.05053406,,2/18/20 18:49,0.0040503,,2/18/20 18:50,67.05053406,,2/18/20 18:50,3.186715364
2/18/20 18:59,0.0329974,,2/18/20 18:59,0.0141286,,2/18/20 18:59,0.0025522,,2/18/20 18:59,0.3651413,,2/18/20 18:59,0.0348315,,2/18/20 18:59,0.0138756,,2/18/20 18:59,0.0025795,,2/18/20 18:59,0.380716,,2/18/20 18:59,0.004093,,2/18/20 19:00,67.15256958,,2/18/20 18:59,0.004608,,2/18/20 19:00,67.15256958,,2/18/20 19:00,3.186617851
2/18/20 19:09,0.033807,,2/18/20 19:09,0.0122543,,2/18/20 19:09,0.0018771,,2/18/20 19:09,0.3506386,,2/18/20 19:09,0.0291632,,2/18/20 19:09,0.0127962,,2/18/20 19:09,0.0052919,,2/18/20 19:09,0.3557356,,2/18/20 19:09,0.004367,,2/18/20 19:10,67.42474899,,2/18/20 19:09,0.0043216,,2/18/20 19:10,67.42474899,,2/18/20 19:10,3.186813116
2/18/20 19:19,0.0347694,,2/18/20 19:19,0.0147571,,2/18/20 19:19,0.0029978,,2/18/20 19:19,0.3512097,,2/18/20 19:19,0.0293776,,2/18/20 19:19,0.0144223,,2/18/20 19:19,0.003737,,2/18/20 19:19,0.3840681,,2/18/20 19:19,0.0049449,,2/18/20 19:20,67.35668182,,2/18/20 19:19,0.0043375,,2/18/20 19:20,67.35668182,,2/18/20 19:20,3.186324835
2/18/20 19:29,0.0310633,,2/18/20 19:29,0.018941,,2/18/20 19:29,0.0054046,,2/18/20 19:29,0.3613631,,2/18/20 19:29,0.0293697,,2/18/20 19:29,0.0121231,,2/18/20 19:29,0.0060643,,2/18/20 19:29,0.3690435,,2/18/20 19:29,0.0043756,,2/18/20 19:30,67.35668182,,2/18/20 19:29,0.0059618,,2/18/20 19:30,67.35668182,,2/18/20 19:30,3.186324835
2/18/20 19:39,0.0439093,,2/18/20 19:39,0.0136702,,2/18/20 19:39,0.0025801,,2/18/20 19:39,0.3666051,,2/18/20 19:39,0.0333822,,2/18/20 19:39,0.012199,,2/18/20 19:39,0.0038478,,2/18/20 19:39,0.3702937,,2/18/20 19:39,0.0040931,,2/18/20 19:40,67.56084213,,2/18/20 19:39,0.0051286,,2/18/20 19:40,67.56084213,,2/18/20 19:40,3.18612957
2/18/20 19:49,0.033625,,2/18/20 19:49,0.0147405,,2/18/20 19:49,0.0036541,,2/18/20 19:49,0.3648468,,2/18/20 19:49,0.0383087,,2/18/20 19:49,0.0148802,,2/18/20 19:49,0.004259,,2/18/20 19:49,0.3736214,,2/18/20 19:49,0.0042982,,2/18/20 19:50,67.52678795,,2/18/20 19:49,0.0050085,,2/18/20 19:50,67.52678795,,2/18/20 19:50,3.1865201
2/18/20 20:00,0.0384971,,2/18/20 20:00,0.0139965,,2/18/20 20:00,0.0015897,,2/18/20 20:00,0.3710957,,2/18/20 20:00,0.0291203,,2/18/20 20:00,0.0121402,,2/18/20 20:00,0.005009,,2/18/20 20:00,0.3656969,,2/18/20 20:00,0.0038237,,2/18/20 20:00,67.56084213,,2/18/20 20:00,0.0044224,,2/18/20 20:00,67.56084213,,2/18/20 20:00,3.18603158
2/18/20 20:09,0.0324276,,2/18/20 20:09,0.0105567,,2/18/20 20:09,0.0029393,,2/18/20 20:09,0.357134,,2/18/20 20:09,0.0287621,,2/18/20 20:09,0.0127482,,2/18/20 20:09,0.0019361,,2/18/20 20:09,0.3780366,,2/18/20 20:09,0.0041094,,2/18/20 20:10,67.56084213,,2/18/20 20:09,0.0041531,,2/18/20 20:10,67.56084213,,2/18/20 20:10,3.18612957
2/18/20 20:19,0.0327011,,2/18/20 20:19,0.011978,,2/18/20 20:19,0.0031586,,2/18/20 20:19,0.3605696,,2/18/20 20:19,0.0329353,,2/18/20 20:19,0.0127535,,2/18/20 20:19,0.0027053,,2/18/20 20:19,0.341964,,2/18/20 20:19,0.0043523,,2/18/20 20:20,67.22063675,,2/18/20 20:19,0.0043932,,2/18/20 20:20,67.22063675,,2/18/20 20:20,3.185836315
2/18/20 20:29,0.0352063,,2/18/20 20:29,0.012967,,2/18/20 20:29,0.0035121,,2/18/20 20:29,0.3758178,,2/18/20 20:29,0.0314095,,2/18/20 20:29,0.0167093,,2/18/20 20:29,0.003686,,2/18/20 20:29,0.3461703,,2/18/20 20:29,0.0046864,,2/18/20 20:30,67.79897079,,2/18/20 20:29,0.0047246,,2/18/20 20:30,67.79897079,,2/18/20 20:30,3.185250282
2/18/20 20:39,0.0316424,,2/18/20 20:39,0.0128942,,2/18/20 20:39,0.0026827,,2/18/20 20:39,0.3600857,,2/18/20 20:39,0.032333,,2/18/20 20:39,0.0120651,,2/18/20 20:39,0.0046208,,2/18/20 20:39,0.3576829,,2/18/20 20:39,0.0047358,,,,,2/18/20 20:39,0.0043641,,,,,,
2/18/20 20:49,0.0413935,,2/18/20 20:49,0.0124486,,2/18/20 20:49,0.0056271,,2/18/20 20:49,0.3699626,,2/18/20 20:49,0.0278893,,2/18/20 20:49,0.0212081,,2/18/20 20:49,0.0032647,,2/18/20 20:49,0.350591,,2/18/20 20:49,0.0057385,,2/18/20 20:49,67.49277496,,2/18/20 20:49,0.0041608,,2/18/20 20:49,67.49277496,,2/18/20 20:49,3.185934067
